-7.3498	108.3093
-7.5138	108.1833
-6.9539	108.4899
-6.9724	108.516
-6.954	108.4896
-6.8357	108.2207
-6.8323	108.2133
-6.8357783	108.2205617
-6.639	108.4112
-6.5563	107.7658
-6.677	107.6787
-6.5654	107.4513
-6.3775	107.1137
-6.8233	107.6124
-6.8149	107.5528
-6.7337	107.4331
-6.7386	107.3655
-6.8236	107.6412
-7.6465	108.7522
-6.9366	107.5954
-6.9421156	107.6298334
-6.9109848	107.6047045
-6.9446	107.6072
-6.9064	107.6026
-6.5622	106.8006
-6.8722	107.5421
-6.8698	107.5437
-7.38328	108.497797
-6.9408	107.6918
-6.4489	106.9338
-6.897648	107.618483
